term;term.soort;term.status;bron;term.nummer;scope_note
LF.KIND.OND;CLASS;niet gedefinieerd;"";"";""
kalk;materiaal;descriptor;http://vocab.getty.edu/aat/;300011736;""
Meulebeke;geografisch trefwoord$plaats;descriptor;http://vocab.getty.edu/tgn/;1026607;""
kanon;objectnaam$onderwerp;descriptor;http://vocab.getty.edu/aat/;300036936;Groot geschut op een onderstel, sinds de 14e eeuw ontwikkeld in Europa, die voor het grootste gedeelte bestaan uit een ijzeren, bronzen of stalen loop die uit één stuk zijn gegoten of zijn opgebouwd uit een reeks smeedstukken.
Stokkem;geografisch trefwoord$plaats;descriptor;http://vocab.getty.edu/tgn/;7252686;""
glas;materiaal$onderwerp$objectnaam;descriptor;http://vocab.getty.edu/aat/;300010820;""
druppelflesje;objectnaam;non-descriptor;"";"";""
levenscyclus;onderwerp;niet gedefinieerd;"";"";""
wandspiegel;objectnaam;descriptor;http://vocab.getty.edu/aat/;300223968;Wordt gebruikt voor spiegels die zijn ontworpen om aan de muur te hangen.
afwasmiddel;objectnaam;descriptor;https://www.wikidata.org/entity/;Q1517816;Schoonmaakmiddel dat is bedoeld voor het reinigen van bestek, serviesgoed en glazen, tijdens de afwas.
BC.MEDIA;CLASS;niet gedefinieerd;"";"";""
bodempasser;objectnaam;non-descriptor;"";"";""
kaarsplaat;objectnaam;non-descriptor;"";"";""
besteklegger;objectnaam;non-descriptor;"";"";""
badjas;objectnaam;descriptor;http://vocab.getty.edu/aat/;300209945;"Ruimvallende knie- of enkellange kledingstukken, vaak dichtgehouden met een ceintuur, die meestal van warm, absorberend materiaal zijn gemaakt en worden gedragen voor of na het baden of als gemakkelijke kleding binnenshuis. (AAT)
Jas die men over de badkleding draagt. (Van Dale)"
ploeg;onderwerp;niet gedefinieerd;"";"";""
Puerto de la Cruz;geografisch trefwoord;niet gedefinieerd;"";"";""
La Louvière;geografisch trefwoord$plaats;descriptor;http://vocab.getty.edu/tgn/;1026545;""
leesthaak;objectnaam;niet gedefinieerd;MOT;"";Metalen haak (ca. 17-45cm lang) met een ringvormig of T-handvat, dat soms van hout is. De schoenmaker gebruikt de leesthaak om de leest uit de afgewerkte schoen te trekken. De haak wordt daarvoor in de gaten gestoken die in de leest geboord zijn. [MOT]
kaart (informatiedrager);objectnaam;descriptor;http://vocab.getty.edu/aat/;300026756;""
leesplank;objectnaam;niet gedefinieerd;Van Dale;"";Hulpmiddel bij het leesonderwijs, een plankje met richels waarop, onder afbeeldingen, met losse letters woorden gevormd kunnen worden.
Wenen;geografisch trefwoord$plaats;descriptor;http://vocab.getty.edu/tgn/;7003321;""
zink;materiaal;descriptor;http://vocab.getty.edu/aat/;300011037;""
viscose;materiaal;descriptor;http://vocab.getty.edu/aat/;300014059;""
kuipvijzel;objectnaam;non-descriptor;"";"";""
lak;materiaal;descriptor;http://vocab.getty.edu/aat/;300014916;""
asbak;objectnaam$onderwerp;descriptor;http://vocab.getty.edu/aat/;300198897;Houders om as van tabak in op te vangen, gemaakt in allerlei maten, vormen en uitvoeringen.
erotiek;onderwerp;niet gedefinieerd;"";"";""
flambouwschild;objectnaam;non-descriptor;"";"";""
galei (zetbenodigdheden);objectnaam;niet gedefinieerd;Van Dale$AAT$MOVE;"";Houten of zinken plaat, van boven en aan een der zijden gesloten, waarop de handzetter de regels plaatst die hij in de zethaak gezet heeft. (van dale)
mammoet;"";niet gedefinieerd;"";"";""
Hongarije;geografisch trefwoord$nationaliteit;descriptor;http://vocab.getty.edu/tgn/;7006278;""
nachtkleding;objectcategorie;niet gedefinieerd;"";"";""
opblaasdier;objectnaam;niet gedefinieerd;Van Dale;"";Opblaasbaar speelgoeddier.
bolhoed;objectnaam;descriptor;http://vocab.getty.edu/aat/;300046103;Harde, vilten herenhoeden met ronde bol en een smalle rand die lichtelijk naar binnen is gerold.
pijpensteel;objectnaam;niet gedefinieerd;Van Dale;"";Buis van een tabakspijp, vooral de steel (schenk) van een Goudse pijp.
19de eeuw;periode;descriptor;https://www.wikidata.org/entity/;Q6955;""
parelmoer;materiaal;descriptor;http://vocab.getty.edu/aat/;300011835;""
vernissen;behandeling;descriptor;http://vocab.getty.edu/aat/;300053825;""
speelgoedblok;objectnaam$onderwerp;non-descriptor;"";"";""
patroon (naaigerei);objectnaam;niet gedefinieerd;Van Dale;"";Datgene waardoor men een bep. model kan nabootsen, bv. een naar de vereiste vorm geknipt of te knippen stuk papier.
tuin;onderwerp;descriptor;http://vocab.getty.edu/aat/;300008090;Terrein of open ruimte waar bloemen, struiken, bomen, groente of fruit worden verbouwd of gekweekt.
kruidenrek;objectnaam;niet gedefinieerd;AAT;"";Kleine wandkastjes die meestal hangen en voornamelijk voor kruiden worden gebruikt.
decoratie;onderwerp$objectnaam;non-descriptor;"";"";""
pijpetui;objectnaam;non-descriptor;"";"";""
inkrasser;objectnaam;non-descriptor;"";"";""
Xylamon;behandeling;niet gedefinieerd;"";"";""
confituur;onderwerp;descriptor;http://vocab.getty.edu/aat/;300389828;""
handel/kruidenier;collectie;niet gedefinieerd;"";"";""
bak;materiaal;descriptor;http://vocab.getty.edu/aat/;300197197;""
enema;objectnaam;non-descriptor;"";"";""
houtsnijder;rol;descriptor;https://www.wikidata.org/entity/;Q6138343;""
standaard;objectnaam;non-descriptor;"";"";""
dikte;afmeting;niet gedefinieerd;"";"";""
cm;eenheid;niet gedefinieerd;"";"";""
bovenkleding;objectcategorie;descriptor;http://vocab.getty.edu/aat/;300209263;""
stereoscoopkaart;objectnaam;non-descriptor;"";"";""
proefbuis;objectnaam;non-descriptor;"";"";""
lood;materiaal;descriptor;http://vocab.getty.edu/aat/;300011022;""
Sint-Raphaël, Frankrijk;geografisch trefwoord;niet gedefinieerd;"";"";""
steendruk;techniek$objectnaam;non-descriptor;"";"";""
bavet;objectnaam;non-descriptor;"";"";""
stereoscoopfoto;objectnaam;non-descriptor;"";"";""
briletui;objectnaam;niet gedefinieerd;Van Dale;"";Een etui is een sierverpakking waarin een voorwerp precies past. Synoniemen zijn foedraal en schede.
verenigingsbord;objectnaam;non-descriptor;"";"";""
vissersbak;objectnaam;niet gedefinieerd;MOT$HVA;"";Bak om gevangen vis in te bewaren.
struisvogel (spel);objectnaam;non-descriptor;"";"";""
ambacht/klompenmaker;collectie;niet gedefinieerd;"";"";""
casserole;objectnaam;descriptor;http://vocab.getty.edu/aat/;300227048;"Kook-, stoof- of braadpan, soms met deksel, soms met steel, om voedsel in een oven te bereiden; ook om uit te serveren."
drieklucht;objectnaam;non-descriptor;"";"";""
bouillonblokje;onderwerp;niet gedefinieerd;"";"";""
hoogte;afmeting;descriptor;http://vocab.getty.edu/aat/;300055644;""
gevangene;onderwerp;niet gedefinieerd;"";"";""
schenking;verwervingsmethode;niet gedefinieerd;"";"";""
doel;objectnaam;niet gedefinieerd;Van Dale;"";Schijf waarop men schiet, voorwerp of punt waarnaar men werpt, voorwerp, dier waarop men schiet.
handel/bakker;collectie;niet gedefinieerd;"";"";""
schreper;objectnaam;non-descriptor;"";"";""
Romein;nationaliteit$volk$onderwerp;niet gedefinieerd;"";"";""
Beauraing;plaats$geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;1026316;""
gebakschep;objectnaam;non-descriptor;"";"";""
been;materiaal;descriptor;http://vocab.getty.edu/aat/;300011798;""
mm;eenheid;niet gedefinieerd;"";"";""
aankoop;verwervingsmethode$afstotingsmethode;niet gedefinieerd;"";"";""
opticien;rol;niet gedefinieerd;"";"";""
staal;materiaal;descriptor;http://vocab.getty.edu/aat/;300133751;""
inventie;onderwerp;non-descriptor;"";"";""
gasbrander;objectnaam;descriptor;http://vocab.getty.edu/aat/;300182337;Branders voor de verbranding van gas, meestal met gaten die op verscheidene wijzen geschikt zijn en waardoor gas naar buiten komt.
diepte;afmeting;descriptor;http://vocab.getty.edu/aat/;300072633;""
club (circus);objectnaam;non-descriptor;"";"";""
lithosteen;objectnaam;descriptor;http://vocab.getty.edu/aat/;300022760;Platte kalkstenen die worden gebruikt bij lithografie.
siertegel;objectnaam;niet gedefinieerd;Van Dale;"";Tegel met figuren en patronen in verschillende kleuren.
paarlemoer;materiaal;non-descriptor;http://vocab.getty.edu/aat/;300011835;""
trouwkaart;objectnaam;niet gedefinieerd;"";"";""
redactie;rol;niet gedefinieerd;"";"";""
eten (materiaal naar functie);onderwerp$objectcategorie;non-descriptor;"";"";""
man;onderwerp;descriptor;http://vocab.getty.edu/aat/;300025928;Verwijst naar mannelijke personen vanaf jonge volwassenheid tot gevorderde leeftijd.
Leeuwarden;geografisch trefwoord$plaats;descriptor;http://vocab.getty.edu/tgn/;7007006;""
levensfasen/huwelijk;collectie;niet gedefinieerd;"";"";""
schoonmaakartikel;onderwerp;niet gedefinieerd;"";"";""
mof;objectnaam;descriptor;http://vocab.getty.edu/aat/;300210014;Kokervormige bedekkingen voor de handen die vaak aan beide uiteinden open zijn en die ter verwarming gedragen worden.
steengoed;materiaal;descriptor;http://vocab.getty.edu/aat/;300010672;""
Sint-Genesius-Rode;plaats$geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;7252618;""
houtgravure;techniek;niet gedefinieerd;"";"";""
jeneverstoop;objectnaam;non-descriptor;"";"";""
Nieuwland;geografisch trefwoord;non-descriptor;https://id.erfgoed.net/themas/;2789;""
Sliedrecht;geografisch trefwoord$plaats;descriptor;http://vocab.getty.edu/tgn/;1048113;""
hoorn;materiaal$plaats;niet gedefinieerd;"";"";""
Wachtebeke;geografisch trefwoord$onderwerp;descriptor;http://vocab.getty.edu/tgn/;7259344;""
spin;dier$onderwerp;niet gedefinieerd;"";"";""
initialen;soort opschrift;niet gedefinieerd;"";"";""
etser;rol;niet gedefinieerd;"";"";""
reliekenhouder;objectnaam;non-descriptor;"";"";""
schuttersdoel;objectnaam;non-descriptor;"";"";""
lotelingentrommel;objectnaam;non-descriptor;"";"";""
brons;materiaal$onderwerp;descriptor;http://vocab.getty.edu/aat/;300010957;""
gravering;soort opschrift;niet gedefinieerd;"";"";""
wassalon;"";descriptor;https://www.wikidata.org/entity/;Q1143034;""
listrekker;objectnaam;non-descriptor;"";"";""
Granada;geografisch trefwoord;niet gedefinieerd;"";"";""
git;materiaal;descriptor;http://vocab.getty.edu/aat/;300045514;Een compacte zwarte bruinkool die goed gepoetst kan worden en vaak wordt gebruikt voor juwelen.
Ename;geografisch trefwoord$plaats;descriptor;http://vocab.getty.edu/tgn/;7240376;""
dessertbord;objectnaam;descriptor;http://vocab.getty.edu/aat/;300196492;Borden voor een individuele portie van de dessertgang van een maaltijd, gelijk aan platte borden, maar dan kleiner.
dompelvorm;objectnaam;niet gedefinieerd;Denise Mersseman, Bakkerijmuseum Veurne;"";Deze vormen werden bij de bakker gebruikt om suikeren bloemen te maken. Eerst werd de vorm gekoeld en ingëolied, daarna werd deze in kokende suiker gedompeld (147° C, waardoor men een harde kraak krijgt).
plaatijzer;materiaal;descriptor;https://www.wikidata.org/entity/;Q1312705;""
Netherfield;geografisch trefwoord;niet gedefinieerd;"";"";""
Montpellier;geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;7009369;""
Dublin;geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;7001306;""
altaarkoffer;objectnaam;non-descriptor;"";"";""
scheerkom;objectnaam;descriptor;http://vocab.getty.edu/aat/;300215613;"Mokken met vaak een verdeling aan de binnenkant zodat er een scheerkwast in kan worden gezet; voornamelijk gebruikt voor bij het scheren."
toaster;objectnaam$onderwerp;non-descriptor;"";"";""
Beauvais;plaats$geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;7008979;""
behoud;onderwerp;niet gedefinieerd;"";"";""
VT.VERZ;CLASS;niet gedefinieerd;"";"";""
kermisgiften;objectcategorie;descriptor;http://vocab.getty.edu/aat/;300233470;Kleine Duitse porseleinen ornamenten uit de 19e of begin 20e eeuw, in de vorm van figuurtjes of klein doosjes, die delicate voorstellingen dragen en in grote hoeveelheden werden geproduceerd voor verkoop op kermissen, bazaars, souvenirwinkeltjes en dergelijke.
Turingen;geografisch trefwoord;niet gedefinieerd;"";"";""
tovenaar;onderwerp;non-descriptor;"";"";""
glazuur;materiaal;descriptor;http://vocab.getty.edu/aat/;300015091;""
diadeem;objectnaam;descriptor;http://vocab.getty.edu/aat/;300046115;"Sierhoofdband van metaal of stof; wordt vooral gebruikt voor het soort dat gedragen wordt als symbool van koninklijke waardigheid."
pen;objectnaam$onderwerp;descriptor;http://vocab.getty.edu/aat/;300022452;Werktuig schuin en puntig afgesneden en van een spleet voorzien om mee te schrijven. (hva)
bingo;onderwerp$objectnaam;non-descriptor;"";"";""
Epinal;geografisch trefwoord$plaats;descriptor;http://vocab.getty.edu/tgn/;7008416;""
ledikant;objectnaam;non-descriptor;"";"";""
lollepot;objectnaam;niet gedefinieerd;Am-MOVE;"";Stenen vuurpot, die vrouwen onder de rokken plaatsten om warm te blijven. De lollepot of stoof was een soort privékacheltje dat men ook meenam als men op bezoek ging.
Bilbao;plaats$geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;7007483;""
telegram;objectnaam;niet gedefinieerd;"";"";""
Merelbeke (gemeente);geografisch trefwoord;niet gedefinieerd;"";"";""
Zingem;geografisch trefwoord$plaats;descriptor;http://vocab.getty.edu/tgn/;7258751;""
jampot;objectnaam;non-descriptor;http://vocab.getty.edu/aat/;300237516;Kleine potten voor het serveren van jam of confitures, meestal met een deksel dat vaak een inkeping heeft voor de steel van een jamlepel en een vaste bordachtige onderzetter. Is soms onderdeel van een ontbijtservies.
vergrootglas;objectnaam;descriptor;http://vocab.getty.edu/aat/;300024592;Bolgeslepen glas waardoor men de voorwerpen vergroot ziet.
opstrijkmes;objectnaam;non-descriptor;"";"";""
hoofddeksels;objectcategorie$onderwerp;non-descriptor;http://vocab.getty.edu/aat/;300209285;""
Mijdrecht;geografisch trefwoord$plaats;descriptor;http://vocab.getty.edu/tgn/;1047953;""
Beauvechain;plaats$geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;7248045;""
brandmerk;soort opschrift;niet gedefinieerd;"";"";""
diabolo;objectnaam;non-descriptor;"";"";""
merkteken;soort opschrift$onderwerp;niet gedefinieerd;"";"";""
doopsluier;objectnaam;non-descriptor;"";"";""
handvijl;objectnaam;non-descriptor;"";"";""
pudebak;objectnaam;non-descriptor;"";"";""
naakt;onderwerp;niet gedefinieerd;"";"";""
olie- en azijnstel;objectnaam;descriptor;http://vocab.getty.edu/aat/;300236102;Stellen van twee tot vijf flesjes in een standaard of op een klein dienblad.
ambacht/borstelmaker;collectie$beroep;niet gedefinieerd;"";"";""
puitenbak;objectnaam;non-descriptor;"";"";""
devotielichtje;objectnaam;non-descriptor;"";"";""
WC.EET.TAB;CLASS;niet gedefinieerd;"";"";""
koptelefoon;objectnaam;non-descriptor;"";"";""
Sheffield;geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;7019047;""
puttebak;objectnaam;non-descriptor;"";"";""
Toulouse;geografisch trefwoord$plaats;descriptor;http://vocab.getty.edu/tgn/;7008441;""
duiventil;objectnaam;descriptor;http://vocab.getty.edu/aat/;300004975;Meestal vrij grote vogelhuisjes voor duiven, doorgaans met kleine interne uitsparingen voor het nestelen en broeden.
Puurs;plaats$geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;1026687;""
Kehl;geografisch trefwoord;niet gedefinieerd;"";"";""
lotingentrommel;objectnaam;non-descriptor;"";"";""
hand;"";descriptor;http://vocab.getty.edu/aat/;300310193;Delen van het lichaam van een mens of een dier, gewoonlijk met vingers, die zich bevinden onder het polsgewricht van de armen en zich kenmerken doordat ze normaliter gebruikt worden voor andere doeleinden dan steun en voortbeweging. Gebruik 'voeten (dierlijke lichaamsdelen)', 'klauwen (dierlijke lichaamsdelen)', 'hoeven (dierlijke lichaamsdelen)' of een andere passende term voor de uiteinden van poten of benen. 
mansmes;objectnaam;non-descriptor;"";"";""
Gien;geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;7008335;""
muziekrol;objectnaam;descriptor;http://vocab.getty.edu/aat/;300429369;Rol muziek.
spuwbak;objectnaam;non-descriptor;"";"";""
Noord-Amerika;geografisch trefwoord$onderwerp;descriptor;http://vocab.getty.edu/tgn/;8724947;""
matrak;objectnaam;non-descriptor;"";"";""
Liliputter;onderwerp;non-descriptor;"";"";""
letterkast;objectnaam;descriptor;http://vocab.getty.edu/aat/;300410328;"Vroeger was dit een verzameling lettervormen die bestond uit alle letters, cijfers, leestekens en andere tekens die tot één ontwerp en puntgrootte behoorden, waarbij andere reeksen tekens, zoals het vet gedrukte soort van hetzelfde ontwerp, er niet bij werden gerekend. (move)
Ondiepe bakken voor handzetsel. Ze zijn verdeeld in vakken om de diverse letters van een type in te doen. (aat)"
bokshandschoen;objectnaam$onderwerp;descriptor;http://vocab.getty.edu/aat/;300421034;Gewatteerde leren wanten, gedragen bij het boksen.
brievenstandaard;objectnaam;descriptor;http://vocab.getty.edu/aat/;300428154;Houder voor brieven.
kalotje;objectnaam;non-descriptor;"";"";""
hoepel (kuipersgereedschap);objectnaam;non-descriptor;"";"";""
bierkrat;objectnaam;niet gedefinieerd;AAT;"";Krat voor het transport en bewaren van bierflesjes.
kuiperspasser;objectnaam;non-descriptor;"";"";""
concept;rol;niet gedefinieerd;"";"";""
woningbouw;onderwerp;niet gedefinieerd;"";"";""
Esbjerg;geografisch trefwoord;niet gedefinieerd;"";"";""
Besançon;plaats$geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;7008356;""
Dijon;geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;7008224;""
ijzer (geplooid);objectnaam;niet gedefinieerd;"";"";""
vlak textiel;objectcategorie;niet gedefinieerd;"";"";""
Bokrijk (Genk, Openluchtmuseum);geografisch trefwoord;niet gedefinieerd;"";"";""
koperplaat (materiaal);objectnaam;niet gedefinieerd;HVA;"";Plaat uit koper.
Leopoldsburg;geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;1026556;""
handschoenrekker;objectnaam;descriptor;http://vocab.getty.edu/aat/;300236759;Apparaten die worden gebruikt voor het oprekken van handschoenen. Deze apparaten bestaan meestal uit twee uitsteeksels die in het midden aan elkaar vastzitten met een scharnier.
